EXP__FIELD,HMA__FIELD,LSI1__FIELD,NRAMP__FIELD,QHB__FIELD,RSS1__FIELD,SHR__FIELD,polyA__FIELD,X35S__FIELD
OS01G0136000,0.49702486,0.42387889,1.616520017,0.556609335,0.465100087,0.404562282,0.602213544,0.19315646,0.471774102
OS01G0136050,0.61601792,0.525360024,2.003532176,0.689867555,0.576450016,0.501418814,0.746389899,0.239400179,0.584721862
OS01G0136100,2.649562456,1.298941202,1.126434245,4.501662833,0.590184136,0.367669338,1.552996003,0.626464404,2.365815738
OS01G0136200,0.927764235,0.788543639,2.907843935,1.096382111,0.416239838,0.456324857,1.90373399,0.542421869,2.247291772
OS01G0136300,2.029831249,2.841033501,8.40697018,2.740939734,1.948085733,7.415861416,5.545657667,2.794532089,3.206441279
OS01G0136400,16.80433868,14.73422112,32.35894928,5.558008879,6.084075604,14.09356421,8.993646001,8.742750909,10.48315108
OS01G0136450,5.121298854,1.351667088,1.759652564,0.98295803,0.797261715,1.460650494,0.978973274,0.558712148,1.977061258
OS01G0136500,3.778012995,6.00563566,18.20971468,1.503987556,1.5865396,11.87762888,12.00005049,2.719570355,7.179495432
OS01G0136502,3.6863345,4.692494722,26.39773837,2.259543603,3.289089987,4.112322802,1.873852716,2.154748652,5.18738345
OS01G0136600,36.75989895,15.47204918,19.75670497,12.93073481,12.14284123,14.85573264,22.10686614,19.58593729,7.184384895
OS01G0136700,0.512041993,0.06899354,1.924047201,0.097145779,0.06281236,0.544611885,0.303811404,0.142514493,0.24078292
OS01G0136800,5.185053836,3.746059072,16.97767246,2.357091928,3.015129828,6.263174322,13.07193971,4.39368125,3.888743936
OS01G0136850,6.089643255,4.260160013,19.86435692,2.491494661,3.14295259,6.497853508,11.38043456,4.64012824,4.676040464
OS01G0136900,0.355994091,0.69600272,0.853078998,0.512848374,0.673583521,0.302575824,3.526790409,0.488638754,0.767521301
OS01G0137200,2.200145435,2.527342268,0.862451118,0.418002906,0.349483201,0.700943245,0.527720983,0.533459067,1.133972072
OS01G0137300,0.651595115,1.620343087,0.673478559,0.287349014,0.593686952,1.274028773,0.474004651,0.745805627,0.682829462
OS01G0137400,0.544963495,0.516112183,0.182628574,0.354904504,0.138781333,1.606547405,0.18706003,0.210363882,0.789084437
OS01G0137700,6.480489967,7.419351765,0.352698902,0.980241066,1.322902686,2.552517957,5.667214339,0.429739841,0.318822425
OS01G0138300,0.506378607,0.424025488,0.29477635,0.83493279,0.24940327,1.064033303,3.201580129,0.370216152,1.165145568
OS01G0138400,14.78718512,14.54312315,12.50225566,2.377807365,8.954261355,12.01409614,15.23517584,11.81495751,15.86420788
OS01G0138451,11.16427049,7.153276992,13.6366548,0.403590522,7.320047541,6.616100125,7.325094121,8.231544848,15.42264803
OS01G0138500,11.40048586,19.32174775,15.79147005,2.731630221,2.408798501,15.64697534,2.100191922,6.022372204,10.7341585
OS01G0138600,1.06427899,1.17841806,3.454556717,1.097094679,0.581280931,0.936982698,2.396869366,0.648164802,1.54153149
OS01G0138800,2.459935752,12.5632741,13.42482197,1.474180746,10.81098625,6.483048485,11.24254821,5.936837752,6.868729859
OS01G0138900,48.70806008,56.75135889,39.748417,217.882939,43.98328371,86.67008193,45.37105926,74.10960002,124.6836276
OS01G0139000,2.073732696,3.059821206,1.031717225,3.429901492,3.16333695,10.24101724,0.563511055,3.097572374,0.748674786
OS01G0139200,74.86309065,63.89780907,65.85244736,158.9708144,77.18445308,82.50295779,62.08402896,71.81032888,101.1672792
OS01G0139600,3.791946327,1.078602979,0.720696062,0.203826179,1.189933623,0.259841283,0.43074824,1.030195267,1.700153196
OS01G0139700,3.806207326,7.823772711,1.390641384,9.232186308,5.899731288,6.165843363,2.468932484,3.726653654,9.608458956
OS01G0139900,3.784032308,6.520720467,1.08613553,4.65078274,2.486790352,1.573744921,5.01958504,4.063768706,9.982936475
OS01G0140100,12.22556257,13.5521132,2.508045084,16.49138635,38.57168366,16.45700832,14.31230085,12.88599032,6.235063492
OS01G0140400,7.595572578,3.697231858,0.794815761,9.057992919,4.047218722,7.216793598,4.369156305,5.037382546,3.458115823
OS01G0140500,342.4297036,327.7028994,225.1383811,282.9585018,373.1758084,303.7068935,427.502742,388.4121584,276.9446684
OS01G0140700,2.571559213,1.240425087,1.189828404,0.545423416,3.81847574,1.234205063,1.173625549,0.79792725,0.853600119
OS01G0141000,2.579317717,7.210539302,10.20009266,3.349563687,15.17531994,2.300032842,12.89778159,4.855922775,10.98599457
OS01G0141100,96.90595572,83.89013558,118.9290827,89.63323236,81.73390354,95.49078146,76.31141714,88.93029753,91.60090869
OS01G0141150,93.63601507,71.14162575,125.4007768,93.06207245,79.0550072,96.59412579,75.60267846,88.14454659,99.22010697
OS01G0141300,0.565777427,0.746522015,1.515464695,0.733522046,0.429187827,0.384225079,1.18296258,0.339644918,0.845248648
OS01G0141600,3.005685122,1.580085871,2.367905306,2.107106388,2.417680617,2.670385323,2.201012052,1.06859371,2.330808834
OS01G0141700,3.853263306,4.087114136,7.136747902,6.607728233,1.863188739,4.051202191,4.451327447,2.138915315,4.67864527
OS01G0141900,8.406773689,9.912984488,10.7304399,10.93443324,11.04615058,9.181677724,9.074266871,6.353273546,8.520200366
OS01G0142100,0.45268424,0.59903575,0.654137985,0.942771145,1.018782649,0.692647708,1.180777223,0.241669805,0.830128751
OS01G0142200,9.041224984,8.117168607,17.19582516,7.476671423,12.58884964,5.444680575,6.036628224,14.99576966,8.545515313
OS01G0142300,22.51970283,14.39092963,5.402651181,9.149555855,7.304838262,15.75394716,8.266633683,14.94674516,10.76926653
OS01G0142500,56.98041555,56.30136021,129.1678248,163.9591624,47.67268769,61.52790914,58.98775781,45.18348453,73.3813359
OS01G0142600,0.345738003,0.892835453,0.168032189,0.178210315,0.318810857,0.806167031,0.254053789,0.69523512,1.547880777
OS01G0142800,32.86635109,33.90493423,2.901692829,15.61642924,13.28374299,51.93270168,27.12718652,37.72944023,33.29270531
OS01G0142875,55.69831445,62.42596041,5.585651667,29.20019018,23.86104538,93.05457907,50.4754745,66.64022962,60.84768717
OS01G0142950,1.736333599,15.7115934,1.164849764,0.846075525,0.631865868,1.693608575,4.106582702,0.246391378,0.512303414
OS01G0143100,8.973140385,13.86969574,20.07919974,6.531367365,13.201062,12.57042543,9.84235407,9.449554718,11.41812244
OS01G0143300,10.19416142,17.5969847,32.42141048,38.01753087,38.51141214,20.06733232,11.37364226,24.86011895,25.06563322
OS01G0143350,13.09963452,21.9623145,41.40376664,47.12670391,49.0967455,24.35620116,13.83377839,30.08872423,31.20170644
OS01G0143800,4.543435631,4.343660516,25.56449652,7.469897967,9.06278912,9.500965426,7.738745026,11.6806613,29.36918312
OS01G0143900,105.6254294,67.52051197,157.2338086,32.85910228,75.255575,73.32683442,95.04943569,102.1073037,37.18727131
OS01G0144000,37.92530413,30.79180809,19.60357531,34.48721652,47.9492037,29.27197984,22.29811264,27.43815928,29.72829068
OS01G0144100,1.550378925,0.479642867,0.404586096,1.104643297,1.787222027,0.702790983,0.414403319,0.508860708,2.367657961
OS01G0144200,10.63072648,16.4867689,30.40426449,16.57171303,14.93638388,12.24869089,9.869559082,18.27177223,16.44613659
OS01G0144300,0.233914497,0.57216204,0.425793785,1.289182286,0.151550488,1.028614439,0.283419381,0.243677608,0.186605464
OS01G0144340,6.149856851,3.715794577,10.55267599,9.639413676,7.747814729,7.497502454,8.89717895,5.303024462,6.457538387
OS01G0144380,0.324851268,0.83791411,1.750902562,1.22584438,0.677531463,0.484310786,0.499386813,0.472935219,0.77549175
OS01G0144600,18.13844052,9.566011393,19.30426829,11.20510657,13.2133228,15.32348562,14.16913856,9.528741136,11.21560017
OS01G0144700,14.51957502,22.99924228,27.91160696,19.68314465,27.45599619,15.9371886,14.54204402,30.89200863,16.35609297
OS01G0144800,1.13309641,1.542673975,0.971021415,3.816422692,0.655129864,0.576932485,1.968122948,1.448823558,3.265929529
OS01G0144900,1.117082022,0.693156163,0.498359126,0.501749917,0.088761861,0.232993888,0.22519417,0.276867646,0.422298115
OS01G0145200,6.564274572,8.294908801,6.07406013,1.804207995,2.668149397,4.378701906,5.915037376,5.278279143,2.936729868
OS01G0145600,7.087321925,10.30653343,3.3182924,2.178879733,9.569743735,6.890601404,10.61349534,8.243490142,1.771327033
OS01G0146101,13.30592902,19.65971813,12.35546432,7.125604778,8.449231448,11.84694893,10.3478918,18.10414009,4.885577694
OS01G0147200,42.81528232,36.48886502,17.1302332,20.75460386,19.21945614,40.84566186,45.54062136,14.84639408,14.73164773
OS01G0147250,1.340399868,1.678370753,0.371776483,0.70223188,7.273168657,1.403668279,2.20419756,1.078155389,0.637957163
OS01G0147300,3.307493647,2.74694968,0.709462063,1.532155489,12.83093015,2.078682925,2.992356861,1.285614316,0.873506673
OS01G0147700,43.08886491,34.28493645,24.49059551,30.63930873,28.50097342,34.01128105,31.02010005,15.58596826,25.69903199
OS01G0147900,1456.73088,1123.054105,3397.68154,748.9690631,681.1114648,1140.603802,1444.408445,1205.391092,771.6244296
OS01G0148000,10.00511519,5.381219562,12.17577283,12.23948786,5.276184516,6.062834753,7.206372939,7.663477665,13.76505335
OS01G0148050,33.94083274,36.67456572,32.92809696,36.96902282,30.25095984,36.9483429,27.52178476,22.50744638,33.03620706
OS01G0148100,21.97620233,13.2338464,6.754012544,7.423806257,4.871484464,13.35105375,9.512986436,7.193292916,4.102600708
OS01G0148400,22.48651093,19.34693413,21.7621888,21.73283483,25.94303753,19.34918504,21.84992298,16.62924819,19.64611085
OS01G0148500,23.64112569,25.56633727,51.72893723,34.89101133,35.3272579,28.09807918,35.68695488,26.61904219,32.18149421
OS01G0148700,28.91992246,38.78737391,47.29587489,67.48640341,47.10001033,29.46044524,28.21440096,32.67015922,48.40009647
OS01G0149200,2.454798634,2.017219484,0.619231951,4.156055187,7.591805553,1.828253218,2.151923746,1.643489156,6.809917569
OS01G0149350,0.383037466,0.288122727,0.982987002,0.52609425,0.162312186,0.259356442,0.166269564,0.092387428,0.198144373
OS01G0149400,106.9967285,86.01054194,127.4197592,165.8765145,110.6959719,107.6999036,121.1366452,87.59665103,76.62643793
OS01G0149500,0.862690112,0.284648839,0.97860325,0.309870501,0.306484568,0.333297584,0.146814336,0.210895049,0.532675223
OS01G0149600,66.55361398,64.77874218,63.30164445,64.27176817,60.27059728,60.51942781,96.20883633,68.40081401,36.3651645
OS01G0149700,0.805936938,0.841962426,0.228844894,0.63472008,0.175961353,0.478538804,0.508631447,0.230620943,0.370993167
OS01G0149750,0.867363504,0.830763299,0.246286899,0.596992389,0.132548871,0.47037633,0.480833318,0.248198314,0.39926937
OS01G0149800,147.3401447,117.8448761,14.92191493,220.0159813,366.4662945,92.9132915,159.4068774,131.6558885,465.5640648
OS01G0149900,2.56535954,2.286127016,0.218003979,2.577125375,5.435614962,2.363077123,2.476855198,2.813207654,6.443203352
OS01G0150000,22.68397769,28.18127684,14.32092434,25.04377909,19.30747051,24.96218341,16.82115092,24.91109209,16.4318443
OS01G0150100,5.559253492,7.993140137,8.865166938,10.07315596,7.317180441,8.176562573,9.306698335,6.72947123,6.716826958
OS01G0150200,23.64915535,24.37805708,29.23892935,13.4709923,28.99386716,18.1711253,24.65345207,32.89092295,19.87282498
OS01G0150400,4.937731079,0.348484786,0.95736653,0.371861708,0.378271571,1.507664164,0.568827197,0.495693483,0.418076404
OS01G0150800,0.585746512,0.846370321,0.481712906,0.857111949,0.843131005,1.046215603,0.63066472,0.217913643,0.182439292
OS01G0151100,20.4164926,20.57944798,17.92860283,16.4574771,14.42504309,17.6116292,26.22485292,17.96761379,18.89477206
OS01G0151200,7.114910831,7.70156056,15.17905802,14.62209024,9.898627024,12.55100456,14.84720334,11.75860057,18.29804387
OS01G0151400,25.73195696,24.87173976,58.60941339,6.622457322,26.68790306,34.573774,25.41446822,21.18924149,24.26512784
OS01G0151500,4.947425468,16.0196986,6.234038044,4.943260919,21.26234618,17.92159999,11.3835455,8.296638958,10.9081092
OS01G0151600,8.047901469,8.702943417,9.998170102,8.688967179,7.173909798,6.838538548,7.70520352,9.61716899,9.086411543
OS01G0151700,2.279875856,0.906242854,1.783097259,4.76266683,3.302934276,1.111764148,4.950131585,1.147020177,0.389503612
OS01G0151750,4.634876561,1.749360043,4.463785455,6.723713306,0.884381338,1.359634621,2.343392619,1.127019233,0.766123806
OS01G0151900,0.410741691,0.949988819,4.358573561,0.761184906,1.359682204,0.126970555,0.603968765,0.595109666,1.28904214
OS01G0152000,0.522697681,0.697294034,0.195746603,0.149182938,0.232832386,0.334320093,0.287079762,0.36903596,1.386424178
OS01G0152050,0.566422432,0.878537589,0.287278636,0.125078502,0.341705907,0.351732108,0.272936036,0.29379632,1.430537598
OS01G0152100,0.237738259,0.29198948,0.806749323,0.475540495,15.0287944,0.971117248,0.257124447,0.183193655,0.147974567
OS01G0152300,179.9182781,196.6120188,178.3271575,190.8555869,148.7648223,163.0484388,201.3990042,154.4830603,112.1173539
OS01G0152500,1.280495633,2.490999706,0.745047386,0.830940195,0.680991825,1.219526913,0.399618167,0.438532586,0.458735869
OS01G0152600,0.604254857,1.706623753,0.426133657,0.878100039,0.374955346,0.901136007,0.90858044,0.916687297,0.437251922
OS01G0152700,81.17959951,85.63190479,83.25918144,84.55315648,56.76401336,59.67069679,55.43922284,72.34613908,56.87133251
OS01G0152800,0.434625477,0.627106677,0.50546785,0.789754023,0.419347214,0.33967135,0.636903564,0.116099253,0.586277934
OS01G0152850,0.404790701,0.692119024,0.454278468,0.871628071,0.462821072,0.374885186,0.702931557,0.128135299,0.629030571
OS01G0152900,138.9469171,170.8799524,165.147061,156.1965565,132.3407689,146.8281342,202.0056202,136.5185509,84.86721531
OS01G0152950,11.56362603,6.638476666,16.46259748,14.68099925,9.41076001,8.272636499,4.360673613,8.384704472,11.17102975
OS01G0153100,187.9932335,240.8022058,159.3550289,203.456581,181.7094564,180.9979278,238.1127733,189.5743501,120.5793602
OS01G0153150,0.342391092,0.797836348,0.475841048,0.102432868,0.267731719,0.61628304,0.359168483,0.424089965,0.318739414
OS01G0153250,2.437118607,1.165679272,2.171519121,1.75348126,0.570051661,0.65349334,0.943053392,0.503829116,1.002560665
OS01G0153275,2.674246481,1.268320497,2.0213725,1.795548624,0.421932073,0.698891977,1.076471221,0.522637249,1.125400131
OS01G0153300,167.0132524,205.9019696,153.6495173,188.5776043,169.3272931,171.012364,200.4979127,164.3481837,93.18061656
OS01G0153400,6.124580419,6.428331073,13.78917252,13.0449584,8.938824127,8.713253136,8.040952814,7.399315007,12.48105467
OS01G0153700,4.381192423,5.146875238,4.520460071,3.753973857,1.825901208,7.383426033,5.986860233,4.436013015,3.277175431
OS01G0153800,0.662995354,1.029335422,0.319930853,0.729377941,0.344750285,0.186754246,0.327693929,0.165178217,0.162133956
OS01G0155000,19.29323633,33.91499328,11.81654957,8.615521444,19.72676922,22.45335049,41.91517778,39.36846038,16.70152152
OS01G0155300,2.850689777,1.882825999,0.341920293,2.207201895,1.412996864,4.488588198,1.52381403,6.343447038,0.173277723
OS01G0155400,15.83701146,20.98582655,12.48838803,16.93689907,13.89632214,17.17747983,14.58883057,12.28057446,18.78994994
OS01G0155500,10.71018592,17.77546409,1.408260286,4.533272367,6.113791228,15.14401135,12.63740372,10.66741899,27.04406794
OS01G0155600,207.5149496,160.03873,86.17775956,102.2118471,88.73590321,138.9433215,183.7868656,69.28292645,65.35465247
OS01G0155800,442.7587302,688.3047007,36.55444267,10017.63204,226.225082,327.9158814,508.040611,546.2967249,8802.866835
OS01G0157800,3.576424732,4.978039615,11.82814323,3.693921568,5.374323657,2.056350281,7.749158806,2.641203263,8.417517298
OS01G0157900,64.93890992,83.45518416,103.5927166,101.9689554,100.0365615,72.60804466,73.13410669,100.2051103,90.96715162
OS01G0158000,19.20877172,17.33416097,23.4108586,16.02231672,9.029202407,16.45693752,16.42543737,15.07395989,19.47925595
OS01G0158100,1.461401088,3.049181709,7.50403426,13.62573944,3.533725446,2.436226688,2.401183849,2.964408754,9.72255046
OS01G0158200,17.31651585,14.15369391,7.718202064,26.03013931,10.53555828,21.08642873,14.24566951,19.41180662,23.57698022
OS01G0158400,7.81374552,14.4368528,2.097752352,224.5211639,3.569165588,11.3563093,5.158679159,8.198849146,74.61709205
OS01G0158500,6.531664993,5.276075788,2.173145922,2.28112112,3.230182106,8.846483627,9.184867364,3.305035977,2.331718035
OS01G0158533,7.872624998,4.828153547,2.189171095,2.512529003,3.405567811,9.361402385,8.343071824,3.440254011,2.376286683
OS01G0158600,2.104321808,2.459483327,0.543254603,1.221187071,1.346720465,1.647738553,1.104275782,0.886910797,1.376981796
OS01G0158900,16.30211079,11.63392703,15.08730139,13.38016391,11.57124332,12.883057,11.71192241,6.958858674,11.04990296
OS01G0159000,0.621401952,0.600751367,2.222911838,0.762937973,8.693689245,3.309218083,1.748906656,1.837250458,0.254825715
OS01G0159200,85.17646909,112.6559641,8.332676085,51.67957659,682.6230018,93.54519798,74.37381942,131.1331032,62.06477873
OS01G0159250,70.51312164,74.66900736,10.45963919,49.65254421,694.3710202,81.49586506,70.67573885,118.9574986,61.25724954
OS01G0159300,14.30604048,17.10677995,15.93432665,22.41744132,21.84638042,27.17291557,25.93914317,26.99927511,30.74296441
OS01G0159400,25.88816162,27.02236351,31.78677026,24.08187335,25.91992943,31.80881852,29.91034985,26.89624958,31.31364588
OS01G0159600,0.758714442,1.768484342,0.415045432,0.449165574,0.367206695,0.487839993,4.202715054,0.875183671,1.331313377
OS01G0159800,6.554413181,7.745584471,12.37926265,5.170028717,5.636695699,11.02986862,14.48012437,10.8519402,12.84636494
OS01G0160100,9.801826343,16.72123365,50.98583086,60.07987037,15.22456453,16.68138609,18.17408546,15.80323633,28.74871979
OS01G0160150,10.45503522,17.79074424,53.08070835,60.51738591,15.07479607,15.97376875,18.78240727,15.88031337,29.80151753
OS01G0160800,0.91324508,2.480757324,2.61344874,0.914391065,1.205665959,2.183774209,2.5898928,1.874343438,3.013189301
OS01G0162500,0.150323373,0.572858367,0.689674059,0.197612328,0.06159159,0.373579191,0.114994945,0.156663711,0.194606244
OS01G0162701,1.042620828,0.627036555,1.677158443,0.432504922,0.716567741,0.950913175,1.102407786,0.798242512,0.972212652
OS01G0162800,0.533926832,0.386817664,0.858873975,0.266484015,0.405265815,0.511505689,0.564543774,0.411377188,0.515077463
OS01G0162900,1.366899304,0.516297381,0.615387408,0.360221614,0.10044953,0.731608623,0.6656123,0.395423181,0.18412776
OS01G0163000,0.639658111,0.432772598,0.38392054,0.224730754,0.062667252,0.502643545,0.415254245,0.342220968,0.184529915
OS01G0163450,0.148401833,0.664281887,0.156700826,0.104926374,0.085965902,0.091471467,0.160503149,0.057672714,0.069473308
OS01G0164075,0.622900802,0.531229968,0.657734939,0.440417218,0.360832669,0.38394169,0.673694781,0.242075042,0.291606773
OS01G0164300,0.710381237,0.378865511,0.603766944,0.763228413,0.637308401,1.584902692,1.77065514,3.093337573,0.305975877
OS01G0164400,27.41992883,27.83182577,17.79661201,15.8252691,13.46656859,20.21906785,25.62692409,8.277143219,12.15707501
OS01G0164500,22.07834202,23.10658395,17.36985101,17.19268553,15.15233977,17.64325282,18.29673083,11.87203032,16.53846253
