CMZ__PLATE,QHB__PLATE,RSS1__PLATE,SCR__PLATE,SHR__PLATE,X35S__PLATE,polyA__PLATE
OS01G0144100,1.762724432,1.60507657,4.345508233,3.288484372,3.433174849,15.28124007,2.123700936
OS01G0144200,18.87784284,19.27007276,12.99390509,22.68144347,17.31522498,14.93117178,22.03131866
OS01G0144300,1.891295347,0.305042206,0.288240904,2.376680034,0.9087966,0.165796065,0.400687057
OS01G0144340,14.02159941,13.27588116,13.85881258,14.88081069,13.17321188,11.87044217,8.483605653
OS01G0144380,1.779008015,1.61993372,1.291045248,2.786123118,1.726714322,1.425729234,0.871056689
OS01G0144600,28.30335558,14.40581092,12.79138735,28.33451195,20.73291888,7.499411622,16.18940855
OS01G0144700,43.67604081,23.17106879,16.14498965,30.7609165,24.05006112,9.448610444,29.61193783
OS01G0144800,0.472996536,0.555061218,0.382513221,1.558462843,0.663600909,0.593229998,0.27703035
OS01G0144900,0.880526812,0.400052558,0.308265636,1.594917884,1.653665727,0.203561093,0.331863962
OS01G0145200,10.49397575,3.972265315,1.832049451,6.353296627,11.19652172,2.270111997,4.3879105
OS01G0145600,17.18794214,4.5546791,3.26291499,16.29489486,18.04682891,2.137503955,9.674682357
OS01G0146101,17.88535525,12.44167644,8.419427454,35.54716529,23.54560513,5.747276941,19.29179239
OS01G0147200,43.18816829,44.88667066,40.28180817,40.83482379,33.58494576,35.52831026,30.64709058
OS01G0147250,3.737541903,11.4681655,3.156095989,3.31148768,4.371651476,0.973973196,2.635467041
OS01G0147300,4.170735135,21.13201943,5.698923329,7.283400278,9.370521092,1.96109409,4.884703122
OS01G0147700,35.48318716,72.82942047,72.76139168,49.3708591,30.6853328,32.40425076,20.55287936
OS01G0147900,408.3751048,663.7381881,831.270888,363.6227436,425.8885372,800.8550344,858.1397157
OS01G0148000,19.88555307,25.09708567,18.14320125,8.266688465,11.9581209,24.60175768,17.12274239
OS01G0148050,36.81696988,50.96574353,43.00442065,32.43984261,37.91740017,36.69928643,35.41774335
OS01G0148100,31.51769956,9.832480006,3.464782506,33.61229532,45.45029812,1.861498837,9.898690988
OS01G0148400,18.95766208,59.02541239,39.37441775,16.92243869,25.24880433,20.36946337,24.9797244
OS01G0148500,23.79900814,34.22885886,33.28706287,14.87629238,23.56899273,27.76701615,19.1803904
OS01G0148700,8.757957449,46.24992691,38.54574749,19.25536026,15.9484053,39.12748068,19.54647932
OS01G0149200,1.205034279,3.251174761,1.042524881,1.270502291,1.691677704,5.91647236,1.772802896
OS01G0149350,0.755006106,0.565422504,0.094634368,0.629250176,0.655568691,0.121156371,0.282576651
OS01G0149400,31.34750198,97.44697669,89.3252282,39.68306845,31.82386544,30.8519316,66.30886999
OS01G0149500,1.177782846,0.367154713,0.133774797,0.543765525,0.781118581,0.435958946,0.35596209
OS01G0149600,13.27145346,60.21720845,71.22843509,19.27237373,38.77470361,23.71528716,57.39344338
OS01G0149700,0.76764363,0.202332243,0.178516389,1.46002321,0.542171807,0.930021135,0.152706944
OS01G0149750,0.826151573,0.168557442,0.161335576,1.571302651,0.583494833,0.969831323,0.159319521
OS01G0149800,66.17667313,154.0957208,71.4285202,44.13241226,66.63925846,385.4612958,190.9464911
OS01G0149900,5.746163036,5.720487637,2.64646812,4.266849187,4.311167549,4.452774436,2.280292423
OS01G0150000,22.94244461,30.74777057,39.54542005,25.13068234,20.91064006,39.95308151,40.39675711
OS01G0150100,9.165066124,10.83938961,7.91533865,15.16794691,11.96021266,5.525501879,9.179021025
OS01G0150200,27.06659147,43.24018532,39.45002406,32.72836649,28.39055838,28.12021296,54.94519147
OS01G0150400,9.754291738,1.961384523,4.425150266,5.94053487,8.106283051,0.37278046,4.149244377
OS01G0150800,4.464340903,1.428422313,0.859037966,6.829835709,3.667133474,0.261063177,1.854538725
OS01G0151100,14.97763215,10.60270352,12.81953207,12.70221841,15.75737224,13.35750706,10.49352254
OS01G0151200,17.539387,11.97946104,15.05383992,12.40113638,17.88180828,37.13547691,13.92164742
OS01G0151400,11.63120289,43.19126793,20.06347675,13.19580824,12.26554784,17.46935236,9.074925632
OS01G0151500,13.15575606,34.73371515,24.87098623,20.56867019,25.85459234,17.06024745,14.05133608
OS01G0151600,29.37652201,18.45602293,12.88555508,32.01441449,28.79795164,11.71765523,16.15934164
OS01G0151700,0.983292294,5.377385452,2.15416611,0.762584574,1.292024272,0.500416937,1.316984311
OS01G0151750,1.260276485,9.43025985,3.411995344,2.692049978,1.768132655,1.167816614,1.119924192
OS01G0151900,0.254665846,0.882090773,1.742140351,0.461428293,0.484005495,0.823214085,0.568999684
OS01G0152000,0.839097263,0.353842734,0.141026639,0.216559299,0.652499138,1.740392359,0.11484367
OS01G0152050,1.001465355,0.314320284,0.15091387,0.317823448,0.174151809,1.888001353,0.107520406
OS01G0152100,0.269611387,5.641187478,0.232436604,0.558585222,0.378257235,0.115769488,0.163094872
OS01G0152300,54.15496396,123.1789626,134.7681421,58.13577171,56.53769877,53.94205477,129.0634568
OS01G0152500,2.441102934,0.517884264,0.132182151,1.973839617,2.044183118,0.320329073,0.662543705
OS01G0152600,2.283623276,0.741795642,0.168236596,2.127244792,2.406548324,0.581732852,0.366692118
OS01G0152700,14.27653677,25.98962928,23.73017601,11.23770219,30.76081851,22.72192861,40.78643514
OS01G0152800,1.049896175,0.300137901,0.465121399,1.452883687,0.874317866,1.014492022,0.648579902
OS01G0152850,0.869406356,0.331253292,0.475072318,1.603504598,0.964958675,1.04244221,0.637497768
OS01G0152900,52.97902208,130.1771535,149.8805102,46.94916884,61.79779134,62.57440634,128.1353028
OS01G0152950,7.195962461,10.02955821,11.27093309,4.145451728,8.456514654,11.28769638,4.682171367
OS01G0153100,70.26460818,152.6303083,191.9848923,82.65427783,103.8194432,93.45573512,174.0553322
OS01G0153150,1.022709882,0.778550386,0.454613251,1.929559239,1.137218047,0.301531996,0.34169506
OS01G0153250,2.264030399,2.628844592,1.442130961,1.483921688,2.171888279,1.646481062,1.048212777
OS01G0153275,1.911478614,2.527570616,1.429457804,1.581201936,1.718080716,1.627802666,1.060277829
OS01G0153300,56.26964253,145.4024562,180.8484338,88.99114728,62.39654093,90.5801132,160.0016048
OS01G0153400,10.40440128,15.0926761,16.31089921,13.9416904,12.64351955,24.30147891,11.85912061
OS01G0153700,8.453609764,4.104686254,3.14769941,11.64575469,13.26520577,2.321649117,4.079071778
OS01G0153800,0.80467578,0.213801013,0.320968086,0.339354141,0.4820724,0.183716666,0.148421008
OS01G0155000,14.18684226,15.57467644,55.46636391,14.44580106,22.95434485,101.4758285,40.57721074
OS01G0155300,0.882719411,0.850968188,16.06783284,2.501737924,1.78607034,0.553958017,8.663471833
OS01G0155400,63.75664819,28.17835152,27.94315456,53.26513701,54.70272187,33.8678379,32.08389378
OS01G0155500,3.088267116,1.128663019,6.513119684,1.916844527,0.866143688,21.25833823,2.24050135
OS01G0155600,141.2759431,109.6059924,111.8544854,124.4632328,129.9294123,58.81149038,81.42591811
OS01G0155800,12.81920082,2.108358879,4.050103318,5.788942059,6.444996179,13.73915688,1.806694106
OS01G0157800,1.175048401,2.041452976,3.142734843,1.797270573,2.104737681,3.637630421,3.326483815
OS01G0157900,37.27523318,69.94544851,70.25421909,32.77138339,25.1275768,67.60589353,64.38532984
OS01G0158000,23.00961451,18.71670907,24.42896046,24.30480295,22.90621125,21.58932473,20.4064799
OS01G0158100,1.059319292,0.729080081,2.476698454,0.411248048,1.638045023,7.258089976,0.763502625
OS01G0158200,18.04840148,12.24722947,52.37496477,20.03063795,17.84048751,53.18957154,29.6576836
OS01G0158400,0.883466931,1.535994221,1.578949394,4.155063528,1.378132702,13.48204066,1.058729097
OS01G0158500,17.0502945,4.624835296,0.967779365,11.86144702,20.26467641,2.046437154,5.780004496
OS01G0158533,16.24052356,5.199522716,1.050774743,12.79386132,22.2812633,2.273059493,6.583535165
OS01G0158600,1.616152395,0.522038169,1.287676576,1.514746131,2.242815435,2.878663839,1.042821131
OS01G0158900,16.52291162,18.85641164,10.04564262,13.37941971,22.43891583,9.638562265,8.586402971
OS01G0159000,1.907222802,14.35258096,5.948021232,3.105555922,0.697954095,2.883376037,3.165445315
OS01G0159200,14.76096447,730.544221,26.28818552,10.02858703,18.14481543,19.7622875,32.95596807
OS01G0159250,12.8941687,673.3180526,22.71496941,10.32949025,6.137878476,19.67249702,26.9384015
OS01G0159300,38.41585108,28.38385793,26.32298461,31.58758099,41.9098467,30.61210132,25.65493204
OS01G0159400,42.87225489,39.78781425,57.17540901,56.34467545,42.76928246,67.10674702,45.37173717
OS01G0159600,0.445761718,2.992970756,0.418847445,0.44024321,0.625391221,0.3255275,0.201902337
OS01G0159800,11.48708618,7.556185526,11.57463756,13.07486876,15.91394155,25.73605925,18.47781556
OS01G0160100,12.21520409,11.68666029,34.15950388,8.174052065,7.760844295,53.00403443,20.96814578
OS01G0160150,12.30965932,12.31781211,35.48100113,7.513587911,7.268860361,54.74076584,21.13648628
OS01G0160800,0.794925762,0.873796778,2.055404764,1.530218364,1.534684656,8.894643873,1.259611321
OS01G0162500,0.275630944,0.075027437,0.097512906,0.177999371,0.474335351,0.171914189,0.174698748
OS01G0162701,1.931561427,2.043950002,0.85823378,3.297283379,1.730639099,0.688364148,0.829594768
OS01G0162800,1.236046856,1.046708181,0.376374925,1.688541053,1.083113679,0.411889702,0.432982673
OS01G0162900,2.424162684,0.907853367,0.276567215,1.433391616,0.98995551,0.473055528,0.6184745
OS01G0163000,1.623499464,0.620450692,0.185564313,0.894247228,0.937215129,0.417683887,0.451930951
OS01G0163450,1.429430705,0.427705413,4.387671888,0.248441003,1.089199512,0.248563304,1.822233197
OS01G0164075,10.16066438,4.779603558,67.47786031,13.64044058,19.67176126,2.477822584,50.10753526
OS01G0164300,18.04958928,1.712819785,47.05958965,17.89632231,13.10593462,2.672292478,31.25061889
OS01G0164400,23.21720379,46.4208254,49.17154308,22.46245721,24.45720489,27.99039342,20.79406577
OS01G0164500,22.99231207,21.18431955,14.51060436,22.88147653,34.1529254,10.73295951,14.29909494
OS01G0164600,11.00044288,7.374413173,5.686015943,16.42974884,17.77572297,13.9925461,13.40135283
OS01G0164700,8.185902118,21.26631056,16.65317811,11.79358407,11.50765002,10.74774367,12.35894047
OS01G0164800,7.541711032,5.945776524,4.037899766,6.684354259,10.25650042,0.984602279,3.508392255
OS01G0164900,5.208054134,4.122941439,2.501225393,4.059222093,7.260522309,1.04111209,1.373676626
OS01G0165000,11.72125993,4.674109376,4.174179267,14.67266917,8.717438095,5.141598362,6.138935803
OS01G0165100,5.908319106,1.172162576,1.670415041,6.433038672,3.990756408,4.476708931,1.927637288
OS01G0165200,4.385004299,6.149265096,2.675257114,2.512029883,4.63342666,2.172604812,2.152080644
OS01G0165600,8.745328165,20.02034583,7.634663123,4.96377006,3.00017258,1.983302644,2.032020046
OS01G0165800,22.62231091,10.23794474,7.450072713,18.24306419,17.67809932,7.131883204,9.420984416
OS01G0166100,18.63857894,15.18883094,22.72509761,22.11625669,15.94883025,28.68653154,15.46325831
OS01G0166200,2.889203563,1.478410804,0.715043878,0.661922011,2.901957093,0.368294646,0.674497235
OS01G0166300,25.24635669,5.630975292,3.539526894,17.76810514,20.31676361,1.7343823,5.928082214
OS01G0166400,2.350728723,1.010506758,0.62125585,1.048420474,1.366783974,0.189172241,0.762965038
OS01G0166500,3.648069215,0.941142402,7.417839823,4.534255605,4.415170484,15.73290103,4.121776664
OS01G0166700,16.70075104,52.75416302,53.67349862,11.64901323,16.89713162,30.85502566,41.34936475
OS01G0166800,5.288953854,15.18903006,12.04512922,6.485179223,3.226177807,3.934403075,7.405262742
OS01G0167100,5.342857023,2.67092113,0.609465811,6.213886908,8.109438612,0.638317749,3.400350422
OS01G0167400,3.234255946,1.762215533,8.838570622,5.135177496,1.178096623,10.31914341,2.885233384
OS01G0167500,97.43145992,104.169872,74.59133345,109.9508075,90.80092854,57.92879876,75.26194681
OS01G0167600,4.007714131,1.583587561,0.671698278,4.846423389,4.844010768,0.459511639,0.887314717
OS01G0167700,2.263273573,3.969837107,2.423633024,2.754120861,5.19198443,1.295716624,1.890728115
OS01G0167750,0.196856887,2.167235143,1.822136536,0.951379065,0.774394923,1.847705493,0.457986812
OS01G0167800,0.913033066,2.416156039,1.326547294,2.670853947,1.327286294,1.519898967,1.150893279
OS01G0167900,5.940915199,11.26576916,7.682041976,9.941737206,7.291237679,2.00213549,8.375627272
OS01G0168100,20.64244148,11.16388003,16.98342311,15.12130008,20.38247424,20.4627831,16.93196558
OS01G0168200,13.13147846,54.66757278,21.44519045,13.46556537,10.32427747,20.27311192,22.67338833
OS01G0168300,23.83075413,48.25985253,52.24435159,26.52050998,15.04417508,29.14572185,30.3600545
OS01G0168400,33.18356294,28.59251379,35.22345269,21.19795292,31.67392519,24.99146085,10.88928584
OS01G0168450,36.68055599,30.68557657,38.85672089,21.27022567,35.09496873,27.50339517,11.67912556
OS01G0168500,9.149616972,25.64229532,21.5389726,7.025065658,16.84399033,25.92061734,13.55635657
OS01G0168600,67.9870501,28.6648456,19.22567289,53.43067025,49.26511483,10.83898455,23.47814426
OS01G0168800,168.7048535,178.6511706,85.51259425,159.407351,182.9360393,27.25645427,103.5016685
OS01G0168850,121.0402443,176.8428818,80.66668222,124.4783898,146.5673499,27.09465782,81.94204279
OS01G0169000,1.765613769,8.563971628,2.484633044,2.21395367,6.046757428,1.688872166,1.047378129
OS01G0169400,1.30962846,46.62880071,2.734183677,0.422950167,1.442314334,1.738040381,0.989690918
OS01G0169500,31.67828914,22.68351246,15.29846206,24.16515627,26.15475967,16.84042966,22.89179527
OS01G0169800,42.33426967,51.94088281,52.74909825,41.33771306,53.36967925,17.46171684,27.31815322
OS01G0169851,17.65885,41.31972334,66.22353735,18.14414541,11.49284142,17.1582755,18.73654263
OS01G0169900,29.73772296,51.15687007,23.27397845,37.3290442,32.19877102,27.63601848,22.50394528
OS01G0170000,18.81803296,9.917047487,28.14685902,20.62103314,19.10823255,49.51969898,12.56570628
OS01G0170051,12.34756014,8.227402949,19.59719699,12.46594817,13.12281609,38.32135522,8.412575199
OS01G0170100,4.036324754,4.154037897,1.903479357,7.412994112,7.55997958,2.637910734,3.447313327
OS01G0170300,18.3227923,37.84541548,34.13066653,28.94932238,25.11592524,4.342183104,16.4116426
OS01G0170500,27.32647938,123.7576165,18.16539637,18.09792069,15.00533828,2.922802159,10.6329009
OS01G0170600,2.275109749,4.064007321,2.612023255,3.161953201,5.389390368,4.206432312,2.547408655
OS01G0170800,2.830805613,1.605747598,0.909276121,2.537481258,5.400058727,1.134228435,0.899360796
OS01G0170900,0.966336426,1.348635928,0.347406902,0.373526393,1.13883646,0.974473634,0.510378879
OS01G0171000,36.8014816,36.18135639,21.30672467,31.65435836,38.5139987,18.09800178,14.33399778
OS01G0171800,28.10918139,28.24058926,34.08014083,23.34452725,23.43575621,37.40245306,20.63613297
OS01G0172000,22.78665185,29.23101376,30.22619877,25.46250925,30.34840122,23.26649602,26.09117547
OS01G0172100,11.32295013,10.35219172,6.614519143,12.88968611,13.836142,6.28532273,8.226473226
OS01G0172200,30.62514343,38.21280206,23.20043242,26.82716365,23.38584397,12.19175599,18.16897784
OS01G0172300,20.14543492,9.610317151,8.015248752,23.30633414,16.85151144,6.90262019,16.20002331
OS01G0172400,70.98866717,142.1731005,127.8210974,68.48539277,74.6266752,88.75963482,87.8997207
OS01G0172600,4.195200851,0.561403288,2.445255013,4.970650029,1.920539274,4.257675418,2.369085818
OS01G0172701,4.399553568,0.420626643,1.441185974,3.857050274,1.514983772,2.140264888,1.149990504
OS01G0172800,5.108242268,16.62635454,42.58795968,12.21260244,8.532923329,42.9015731,19.13810811
OS01G0173000,1.122057726,0.22561453,0.278580771,0.953630715,1.084622933,1.684510131,0.355079842
OS01G0173100,53.80914973,82.64519631,84.42588427,51.69432221,67.58936518,56.24360897,96.21745796
OS01G0173600,2.886657365,0.516851566,3.228710705,0.771275179,3.056552315,0.491566742,1.636135716
OS01G0173900,6.37894462,12.27075252,16.55363732,7.568026062,6.762190205,25.77488806,11.67105436
OS01G0174000,46.16345517,19.84377635,13.15733918,39.31104713,29.55610335,8.979841436,12.30850955
OS01G0174100,7.693819567,1.902896771,12.01478363,4.528885847,5.624940808,18.46439488,12.11768878
OS01G0174300,17.63909056,112.2917175,79.3430647,16.78339154,19.18695574,38.34412737,55.69928997
OS01G0174400,10.2624531,3.38477113,1.67750814,13.85004269,9.433669316,0.67454402,2.847245678
OS01G0174500,25.4543009,10.07744746,4.484320114,35.53624542,23.02426584,1.850838263,7.482539101
OS01G0174700,2.329940931,5.042436519,3.850620133,3.745890871,1.883934459,0.604337121,1.175135374
OS01G0174900,18.62880575,19.52611536,19.98623142,14.36886019,23.76556901,19.26976644,31.63711302
OS01G0175000,51.26463031,73.81857603,61.99709198,43.63906128,49.30366693,56.81891299,66.98193704
OS01G0175100,15.32611154,46.86515716,23.60916865,7.664007284,20.28093255,44.60753688,18.2885298
OS01G0175400,5.062550154,2.327230679,1.869133718,5.215049631,2.685556851,0.951034377,2.959466945
OS01G0175500,2.572316916,4.690300491,3.84987179,5.475400219,0.926272995,5.040182948,1.227197798
OS01G0175850,3.992010856,1.05808459,2.56351128,5.511291364,3.357985349,2.560529604,1.523183078
OS01G0176000,33.63679253,10.00766181,26.29595487,48.36342309,26.62601906,29.63251166,31.97319642
OS01G0176050,40.76964016,11.24362705,31.03394672,59.43380213,30.08511411,35.3023157,37.27515345
OS01G0176100,0.985129936,1.591450267,0.505357584,1.520310513,0.99087584,1.655166972,0.48113663
OS01G0176200,8.044025348,8.701091721,24.23911771,6.185693309,8.544374708,18.27587608,13.78063252
OS01G0176300,0.807148301,0.234270921,0.3342859,0.845743793,0.349253355,0.175919979,0.391321966
OS01G0176400,15.36126183,9.231841687,23.6259054,16.11882493,12.13242068,10.93641609,8.643452149
OS01G0176500,30.56543994,21.25190472,17.83534213,33.11676406,34.38184982,4.049820578,11.85079927
OS01G0176700,5.841779299,3.948139967,4.772216244,12.58178265,9.621671966,4.101631747,2.237090573
OS01G0176751,4.627991357,2.406985528,4.177312155,7.783948793,4.490580502,4.240085983,1.577428433
OS01G0176800,3.022430185,1.386342104,12.99122173,3.714080356,6.317185557,0.634771591,7.172464961
OS01G0176900,1.361919513,0.90023896,6.309476306,1.4034266,1.63088417,0.279544429,2.318784988
OS01G0177100,0.995711927,5.213497977,0.719943042,1.438969213,1.356761757,0.184659054,0.387210976
OS01G0177200,31.71650128,46.8825635,44.10923326,29.74733708,37.1424162,34.84155664,31.61188963
OS01G0177400,5.815157738,1.018160734,6.71825695,3.340935446,4.116370232,7.314226588,2.411447288
OS01G0177500,7.148878132,1.037190894,8.213817229,4.416224645,5.441235235,8.922406022,2.89261823
OS01G0177900,2.434572835,1.973646657,2.240589419,2.181844888,3.016142244,1.90658425,1.227251256
OS01G0178000,31.97000567,32.46639314,34.50064607,37.16584786,34.35906393,33.35003393,25.1595183
OS01G0178100,13.0601239,10.0717526,7.394285121,18.75743562,13.36316714,6.071760417,7.893220481
